x_m,y_m,theta_rad
7.89767569783043,5.30874729341754,0.835854240105656
7.93678439923869,5.33990029446334,0.867588951623419
7.97589310064695,5.37105329550913,0.899323663141181
8.01500180205521,5.40220629655493,0.931058374658944
8.05074861002178,5.436544063802,0.956425625447025
8.07974132255362,5.47728007514388,0.969000550067995
8.10873403508547,5.51801608648576,0.981575474688964
8.13772674761731,5.55875209782764,0.994150399309934
8.16671946014915,5.59948810916953,1.0067253239309
8.195712172681,5.64022412051141,1.01930024855187
8.22470488521284,5.68096013185329,1.03187517317284
8.25369759774468,5.72169614319517,1.04445009779381
8.28269031027653,5.76243215453705,1.05702502241478
8.31168302280837,5.80316816587894,1.06959994703575
8.33673679554557,5.84636518207302,1.0750444242051
8.36063541289443,5.89028392623554,1.07839778670285
8.38453403024328,5.93420267039807,1.0817511492006
8.40843264759213,5.97812141456059,1.08510451169835
8.43233126494098,6.02204015872311,1.0884578741961
8.45622988228984,6.06595890288563,1.09181123669385
8.48012849963869,6.10987764704816,1.0951645991916
8.50402711698754,6.15379639121068,1.09851796168935
8.52792573433639,6.1977151353732,1.1018713241871
8.55182435168525,6.24163387953573,1.10522468668485
8.57446541297208,6.28621006008981,1.10571696361823
8.59689009979969,6.3308993588165,1.10571696361823
8.61931478662729,6.37558865754319,1.10571696361823
8.6417394734549,6.42027795626989,1.10571696361823
8.66416416028251,6.46496725499658,1.10571696361823
8.68658884711012,6.50965655372327,1.10571696361823
8.70901353393773,6.55434585244997,1.10571696361823
8.73143822076534,6.59903515117666,1.10571696361823
8.75386290759295,6.64372444990335,1.10571696361823
8.77628759442056,6.68841374863005,1.10571696361823
